id,hi_int_prncp_pd,acc_now_delinq,acc_open_past_24mths,addr_state,annual_inc,application_type,avg_cur_bal,bc_util,delinq_2yrs,delinq_amnt,dti,earliest_cr_line,emp_length,emp_title,grade,home_ownership,initial_list_status,int_rate,last_credit_pull_d,loan_amnt,mort_acc,num_sats,num_tl_120dpd_2m,num_tl_90g_dpd_24m,num_tl_30dpd,out_prncp_inv,pub_rec,pub_rec_bankruptcies,purpose,sub_grade,term,tot_coll_amt,tot_cur_bal,total_rec_late_fee,verification_status
8732,1,0,8,OH,103000,Individual,6417,29.6,0,0,37.43,1989,10,Manager,G,MORTGAGE,w,30.79,2019,22100,3,27,0,0,0,19466.28,0,0,debt_consolidation,G1,60,0,166851,0,1
8733,1,0,7,OH,72000,Individual,27168,69.4,0,0,34.18,1994,10,Manager,C,MORTGAGE,w,15.99,2019,21000,3,11,0,0,0,14524.46,1,1,debt_consolidation,C5,60,0,298847,0,0
8734,1,0,2,OH,120000,Individual,16962,98.7,0,0,20.67,1998,10,Manager,D,MORTGAGE,f,16.29,2019,35000,1,12,0,0,0,2431.37,0,0,debt_consolidation,D1,36,0,203542,0,1
8735,1,0,9,NY,38000,Individual,586,67.6,1,0,8.05,2011,8,Manager,D,RENT,w,18.06,2019,15000,0,11,0,0,0,12783.36,0,0,vacation,D2,60,0,6446,0,1
8736,1,0,0,NY,32000,Individual,1428,72.1,0,0,6.26,2000,2,Manager,B,RENT,w,11.53,2019,12000,0,6,0,0,0,4784.15,0,0,debt_consolidation,B5,60,0,7142,0,1
8737,1,0,2,NY,74000,Individual,10773,94.3,0,0,33.21,2012,3,Manager,C,MORTGAGE,w,14.07,2019,18000,0,9,0,0,0,13736.53,0,0,debt_consolidation,C3,36,0,86182,0,1
8738,1,0,1,NY,36000,Individual,1045,45.3,1,0,9.37,2004,9,Manager,C,RENT,w,13.59,2019,10000,0,6,0,0,0,5227.55,0,0,credit_card,C2,36,0,6267,0,0
8739,1,0,9,NY,45000,Individual,5508,60.2,1,0,34.64,2013,10,Manager,E,RENT,w,24.99,2019,4350,0,9,0,0,0,1115.37,0,0,major_purchase,E4,36,349,49569,0,1
8740,1,0,6,NY,71000,Individual,24594,46.5,0,0,14.54,1998,10,Manager,D,OWN,w,17.57,2019,5400,1,14,0,0,0,523.66,0,0,other,D4,60,0,344311,0,1
8741,1,0,2,NY,68500,Individual,7680,62.5,0,0,28.36,2005,10,Manager,E,RENT,f,24.84,2019,16000,0,8,0,0,0,13029.99,0,0,debt_consolidation,E3,36,0,61441,0,1
8742,1,0,8,NY,32000,Individual,2088,30,0,0,30.98,2007,3,Manager,C,RENT,f,15.02,2019,9600,0,18,0,0,0,8953.79,0,0,credit_card,C3,36,0,35500,0,0
8743,1,0,3,NY,52000,Joint App,39595,44.7,2,0,34.29,2006,2,Manager,B,OWN,w,12.73,2019,16000,2,9,0,0,0,13171.86,0,0,debt_consolidation,B5,36,0,356356,0,0
8744,1,0,3,TX,93000,Individual,17713,68.8,0,0,34.98,1994,10,Manager,B,MORTGAGE,w,10.08,2019,34000,1,13,0,0,0,31772.19,0,0,credit_card,B1,60,0,230273,0,0
8745,1,0,4,TX,110000,Individual,37530,60.4,0,0,8.86,1995,1,Manager,A,MORTGAGE,w,7.39,2019,35000,4,9,0,0,0,4281.34,0,0,debt_consolidation,A4,36,0,337767,0,1
8746,1,0,12,TX,100000,Individual,10034,20.9,4,0,14.49,1982,10,Manager,A,MORTGAGE,w,7.49,2019,20000,1,21,0,0,0,5427.28,0,0,credit_card,A4,36,0,210719,0,1
8747,1,0,3,TX,54000,Individual,24935,92.6,1,0,17.09,2003,10,Manager,D,MORTGAGE,w,17.09,2019,14000,1,9,0,0,0,11339.41,0,0,debt_consolidation,D1,60,254,224412,0,1
8748,1,0,2,TX,80000,Individual,7307,67.9,0,0,22.01,1994,3,Manager,C,RENT,w,13.59,2019,15000,0,13,0,0,0,9876.02,1,1,credit_card,C2,36,505,94991,0,1
8749,1,0,5,TX,86000,Individual,11326,0.6,0,0,6.27,1999,10,Manager,B,MORTGAGE,w,10.08,2019,24000,6,7,0,0,0,23064.34,0,0,major_purchase,B1,60,0,79283,0,1
8750,1,0,7,TX,68000,Joint App,5245,48.9,0,0,28.68,2005,10,Manager,D,MORTGAGE,w,19.92,2019,5000,2,10,0,0,0,4244.88,0,0,home_improvement,D3,36,0,52448,0,1
8751,1,0,4,TN,75000,Individual,5443,27.8,0,0,32.7,2007,10,Manager,A,MORTGAGE,w,6.67,2019,10000,0,19,0,0,0,9431.78,0,0,credit_card,A2,60,0,103410,0,0
8752,1,0,5,PA,90000,Individual,1365,86.8,0,0,7.65,2004,1,Manager,D,RENT,w,22.35,2019,26000,0,12,0,0,0,24230.34,0,0,debt_consolidation,D5,60,0,16381,0,1
8753,1,0,0,PA,64000,Individual,21785,93.7,0,0,11.19,1994,10,Manager,B,MORTGAGE,w,10.49,2019,10000,1,5,0,0,0,6768.16,0,0,credit_card,B2,60,0,108923,0,1
8754,1,0,11,PA,35700,Individual,10692,92.9,0,0,32.76,1983,6,Manager,F,MORTGAGE,f,30.75,2019,10400,2,16,0,0,0,6084.19,0,0,other,F5,36,0,160377,0,1
8755,1,0,10,UT,95800,Individual,16042,39.8,0,0,14.72,2011,10,Manager,C,MORTGAGE,w,12.62,2019,15000,2,16,0,0,0,12290.68,0,0,debt_consolidation,C1,60,0,208550,0,0
8756,1,0,8,NV,119000,Individual,2287,23.9,0,0,10.27,2008,5,Manager,C,RENT,w,16.02,2019,15000,0,12,0,0,0,11464.9,0,0,debt_consolidation,C5,60,0,27438,0,0
8757,1,0,1,AR,34000,Individual,4448,60.5,0,0,30.68,1998,4,Manager,C,RENT,w,15.04,2019,3000,0,5,0,0,0,2370.98,0,0,debt_consolidation,C4,36,66,17790,0,0
8758,1,0,1,GA,40000,Individual,3791,54.6,0,0,29.04,2007,10,Manager,B,RENT,w,9.44,2019,11150,0,15,0,0,0,5345.14,0,0,debt_consolidation,B1,36,0,53074,0,1
8759,1,0,2,GA,82000,Individual,10150,98.6,1,0,33.97,2003,3,Manager,D,OWN,w,21.45,2019,12000,0,16,0,0,0,9465.71,0,0,other,D5,60,0,162407,0,0
8760,1,0,11,GA,93000,Individual,20013,55.9,0,0,12.78,1999,10,Manager,C,MORTGAGE,w,12.61,2019,25000,4,25,0,0,0,21507.78,0,0,credit_card,C1,60,0,500335,0,1
8761,1,0,5,MI,65000,Individual,7222,44.5,0,0,3.99,2007,10,Manager,C,MORTGAGE,w,16.01,2019,40000,2,9,0,0,0,34832.41,0,0,home_improvement,C5,60,0,64995,0,1
8762,1,0,4,IN,103000,Individual,15850,29.7,0,0,12.68,2004,5,Manager,B,MORTGAGE,w,10.47,2019,20000,2,13,0,0,0,18166.95,0,0,debt_consolidation,B2,60,0,206046,0,1
8763,1,0,3,VA,101000,Individual,81754,75.9,0,0,10.27,2010,5,Manager,C,MORTGAGE,w,15.99,2019,31850,1,8,0,0,0,20566.78,0,0,credit_card,C5,60,0,654031,0,1
8764,1,0,15,VA,185000,Individual,11583,83.2,0,0,15.6,1994,10,Manager,C,OWN,w,15.99,2019,35000,1,33,0,0,0,22557.16,0,0,credit_card,C5,60,195,347494,0,1
8765,1,0,5,NJ,73000,Individual,11335,38.5,0,0,15.07,2003,1,Manager,A,RENT,w,7.84,2019,27000,0,17,0,0,0,25509.47,0,0,credit_card,A4,60,0,192696,0,0
8766,1,0,1,NJ,105000,Individual,2250,86.1,0,0,10.3,2003,10,Manager,C,RENT,w,13.56,2019,12000,0,13,0,0,0,11716.84,0,0,debt_consolidation,C1,60,0,29252,0,1
8767,1,0,0,NJ,62000,Individual,4867,55.2,0,0,28.8,2006,10,Manager,A,RENT,w,8.46,2019,30000,0,11,0,0,0,28781.19,0,0,debt_consolidation,A5,60,0,48668,0,1
8768,1,0,1,NJ,100000,Individual,4018,89.9,0,0,26.58,1994,6,Manager,E,RENT,f,19.52,2019,12000,0,13,0,0,0,1498.81,0,0,credit_card,E2,60,0,48212,0,1
8769,1,0,5,WI,90000,Individual,10866,100.1,0,0,29.36,1991,10,Manager,D,MORTGAGE,w,21.45,2019,14400,3,8,0,0,0,11909.59,0,0,debt_consolidation,D5,60,0,86924,0,0
8770,1,0,3,MD,65000,Individual,5247,59,0,0,15.82,2013,1,Manager,C,RENT,w,15.02,2019,13000,0,6,0,0,0,12247.94,0,0,credit_card,C3,60,0,31483,0,1
8771,1,0,1,MD,78000,Individual,25975,73.9,0,0,20.98,2003,1,Manager,B,MORTGAGE,w,11.55,2019,37000,2,8,0,0,0,33696.07,0,0,debt_consolidation,B4,60,0,207800,0,1
8772,1,0,5,MD,40000,Individual,6702,53.8,1,0,9.81,2009,2,Manager,C,RENT,f,15.05,2019,10000,0,14,0,0,0,6633.33,0,0,credit_card,C4,36,0,93834,0,1
8773,1,0,5,AZ,37000,Individual,11393,76.4,0,0,14.82,2009,9,Manager,D,MORTGAGE,w,16.99,2019,14050,1,15,0,0,0,6320.11,0,0,credit_card,D1,36,0,170889,0,1
8774,1,0,6,AZ,54000,Individual,28974,29.7,1,0,23.51,2008,4,Manager,C,MORTGAGE,w,16.02,2019,10000,4,11,0,0,0,7502.09,0,0,debt_consolidation,C5,60,0,318710,0,0
8775,1,0,5,MA,68000,Individual,17072,41.2,1,0,10.85,1999,10,Manager,B,MORTGAGE,w,11.49,2019,9000,2,13,0,0,0,2824.63,0,0,home_improvement,B5,36,0,204865,30,0
8776,1,0,4,MA,148000,Individual,5404,52.6,0,0,8.11,2010,9,Manager,D,OWN,w,20,2019,35000,0,7,0,0,0,30884.88,0,0,debt_consolidation,D4,60,0,37826,0,1
8777,1,0,2,AL,113000,Individual,2237,81.9,2,0,14.82,2004,4,Manager,C,OWN,w,14.47,2019,24000,0,19,0,0,0,22880.31,0,0,debt_consolidation,C2,60,0,42499,0,0
8778,1,0,9,WA,108000,Individual,4646,35.6,0,0,26.28,2004,2,Manager,E,MORTGAGE,w,18.25,2019,16000,3,23,0,0,0,6389.55,0,0,debt_consolidation,E1,60,0,106847,0,1
8779,1,0,6,SC,84000,Individual,16548,99.7,0,0,19.4,1993,10,Manager,B,MORTGAGE,w,10.99,2019,21000,5,19,0,0,0,5972.26,0,0,debt_consolidation,B4,60,0,314408,0,1
8780,1,0,3,NM,40000,Individual,3543,39.3,0,0,29.85,2008,9,Manager,C,RENT,w,13.56,2019,8000,0,16,0,0,0,6880.88,0,0,credit_card,C1,36,4641,56687,0,0
8781,1,0,4,RI,22000,Individual,1432,73.4,0,0,23.9,2004,6,Manager,C,RENT,w,16.14,2019,11000,0,8,0,0,0,10022.34,0,0,debt_consolidation,C4,36,0,11455,0,1
8782,1,0,1,ME,120000,Individual,10550,81.7,0,0,12.96,2011,7,Manager,C,MORTGAGE,w,14.47,2019,22000,0,5,0,0,0,20709.26,0,0,credit_card,C2,60,0,52749,0,1
8783,1,0,9,KY,135168,Individual,29699,97.9,1,0,26.03,1991,10,LTC,D,MORTGAGE,w,18.94,2019,28000,3,12,0,1,0,26230.54,0,0,debt_consolidation,D2,60,0,356391,0,1
8784,1,0,5,CT,246000,Individual,4264,15.8,0,0,8.81,1990,2,Vice President,B,RENT,w,11.39,2019,35000,5,16,0,0,0,21103.73,0,0,moving,B3,60,0,63964,0,1
8785,1,0,4,FL,150000,Individual,4462,66.6,0,0,11.21,1995,3,Vice President,C,RENT,w,13.56,2019,32000,1,8,0,0,0,26747.8,0,0,debt_consolidation,C1,36,0,35697,0,1
8786,1,0,7,IL,189000,Individual,29000,89.2,1,0,23.16,1989,3,Vice President,D,MORTGAGE,w,18.99,2019,26125,2,18,0,0,0,16909.44,0,0,credit_card,D3,60,0,492992,0,1
8787,1,0,2,CA,110000,Individual,5161,78.6,0,0,9.24,2002,3,Vice President,C,RENT,w,16.02,2019,30000,0,6,0,0,0,24168.08,5,0,debt_consolidation,C5,60,0,25806,0,1
8788,1,0,4,CA,110000,Individual,6547,84.4,0,0,22.77,2005,10,Vice President,E,RENT,w,26.3,2019,12000,0,11,0,0,0,9998.74,0,0,debt_consolidation,E5,60,0,72021,0,1
8789,1,0,1,CA,145000,Individual,6393,80.8,0,0,9.58,1989,5,Vice President,B,RENT,f,10.49,2019,12000,2,6,0,0,0,3000.32,1,0,debt_consolidation,B2,36,0,38358,0,1
8790,1,0,2,OH,165000,Individual,24198,43.4,0,0,18.89,1993,10,Vice President,A,MORTGAGE,w,7.56,2019,40000,1,9,0,0,0,38007.02,0,0,debt_consolidation,A3,36,0,217784,0,0
8791,1,0,9,NY,142000,Individual,29706,29.5,0,0,5.43,2002,10,Vice President,B,MORTGAGE,w,9.93,2019,10000,3,12,0,0,0,7942.74,0,0,car,B2,60,122,356466,0,0
8792,1,0,7,NY,150000,Individual,1475,17.9,0,0,7.73,1998,10,Vice President,C,OWN,w,13.49,2019,18000,0,17,0,0,0,12757.38,0,0,debt_consolidation,C2,60,0,25074,20.7,0
8793,1,0,4,TX,160000,Individual,59301,68.9,1,117,15.06,1994,4,Vice President,C,MORTGAGE,w,14.52,2019,6000,1,8,0,0,0,4881.57,0,0,car,C3,36,0,474410,0,0
8794,1,0,2,VA,250000,Individual,13205,94.5,0,0,12.83,2001,7,Vice President,C,RENT,w,13.33,2019,35000,5,7,0,0,0,11727.5,0,0,credit_card,C3,60,0,92435,0,1
8795,1,0,2,NJ,135000,Individual,3483,89.5,0,0,10.62,2006,3,Vice President,C,RENT,w,15.05,2019,36000,0,15,0,0,0,26838.18,0,0,credit_card,C4,60,0,52246,0,1
8796,1,0,8,SC,98000,Individual,24357,96.7,0,0,21.77,1997,10,Vice President,D,MORTGAGE,w,16.29,2019,25000,4,15,0,0,0,13327.26,0,0,debt_consolidation,D1,60,0,316640,0,1
8797,1,0,4,MN,109500,Individual,10001,89.9,0,0,23.78,1993,2,Vice President,F,RENT,w,30.65,2019,10800,0,14,0,0,0,9047.63,0,0,debt_consolidation,F4,60,0,140015,0,0
8798,1,0,14,FL,135000,Individual,5301,21,0,0,9.77,2006,3,truck driver,C,RENT,w,15.49,2019,14400,0,12,0,0,0,12436.97,1,1,debt_consolidation,C4,36,0,63608,0,1
8799,1,0,4,NY,65000,Individual,14712,38.3,0,0,30.17,1999,10,truck driver,B,MORTGAGE,w,11.99,2019,17500,2,9,0,0,0,13549.96,0,0,debt_consolidation,B5,60,0,117693,0,0
8800,1,0,6,NC,65000,Individual,3380,46.8,0,0,13.63,2008,2,Technician,C,RENT,w,16.02,2019,24000,0,22,0,0,0,19008.8,0,0,debt_consolidation,C5,60,0,74369,0,1
8801,1,0,6,CA,32000,Individual,4459,38.7,0,0,27.79,2013,2,Technician,C,RENT,w,13.49,2019,5600,0,7,0,0,0,2285.96,0,0,debt_consolidation,C2,36,0,31214,0,1
8802,1,0,5,OH,40000,Individual,5061,14.5,0,0,24.18,2008,2,Technician,E,RENT,w,25.34,2019,16550,0,9,0,0,0,15973.71,1,1,credit_card,E3,60,0,45547,0,0
8803,1,0,4,TX,48000,Individual,5863,89,0,0,29.48,2000,6,Technician,C,RENT,w,14.49,2019,19000,0,7,0,0,0,3388.66,0,0,debt_consolidation,C4,60,0,41038,0,1
8804,1,0,5,PA,46000,Individual,1499,56.3,1,0,7.91,2014,1,Technician,C,RENT,w,15.02,2019,20000,0,5,0,0,0,17727.95,0,0,debt_consolidation,C3,36,0,7495,0,0
8805,1,0,3,GA,49000,Individual,3067,45.5,0,0,22.53,2007,5,Technician,D,MORTGAGE,w,18.06,2019,18000,0,13,0,0,0,15563.61,0,0,debt_consolidation,D2,60,0,39868,0,1
8806,1,0,13,VA,40000,Individual,1096,0.5,2,0,15.18,2008,2,Technician,D,RENT,w,18.45,2019,15000,0,10,0,1,0,11625.02,0,0,debt_consolidation,D2,36,0,10963,0,1
8807,1,0,8,FL,50000,Individual,8417,16.3,0,0,28.54,2010,4,Account Manager,D,RENT,w,18.06,2019,35000,0,9,0,0,0,29387.02,0,0,debt_consolidation,D2,60,0,75752,0,1
8808,1,0,6,FL,52000,Individual,8740,25,0,0,27.39,2009,3,Account Manager,D,RENT,w,16.99,2019,10325,0,11,0,0,0,7499.52,0,0,credit_card,D1,60,0,96140,0,1
8809,1,0,5,CA,52000,Individual,4002,54,0,0,34.78,1994,10,Account Manager,D,RENT,w,17.99,2019,12000,0,16,0,0,0,7698.6,0,0,debt_consolidation,D2,60,0,64038,0,0
8810,1,0,4,NY,52000,Individual,5076,40.2,1,0,32.26,2003,1,Account Manager,E,RENT,w,24.99,2019,22600,0,8,0,0,0,16234.61,1,0,debt_consolidation,E4,60,0,40611,497.4,1
8811,1,0,6,TX,50000,Individual,5156,30,0,0,24.99,2010,1,Account Manager,C,OWN,w,15.99,2019,22000,0,14,0,0,0,8523.85,0,0,major_purchase,C5,36,0,72179,0,1
8812,1,0,8,GA,38000,Individual,3697,72.5,1,0,29.06,2001,10,Account Manager,D,MORTGAGE,w,16.99,2019,12000,0,9,0,0,0,8365.2,2,0,debt_consolidation,D1,60,0,33275,0,1
8813,1,0,5,MI,48160,Individual,3527,75.3,0,0,33.8,1975,10,Account Manager,C,MORTGAGE,f,12.99,2019,3600,2,17,0,0,0,238.3,1,1,home_improvement,C2,36,0,59955,0,0
8814,1,0,2,VA,50000,Individual,5992,50.9,2,0,10.95,2012,1,Account Manager,B,RENT,w,11.39,2019,7200,0,3,0,0,0,3093.72,0,0,debt_consolidation,B3,36,71,17976,0,1
8815,1,0,1,MA,55000,Individual,36578,97.4,0,0,7,1997,1,Account Manager,B,RENT,w,11.67,2019,12000,2,4,0,0,0,2029.44,0,0,major_purchase,B4,60,0,109734,0,0
8816,1,0,5,TX,60000,Individual,4805,31.4,0,0,23.82,2005,10,operator,D,RENT,w,18.45,2019,28000,0,11,0,0,0,26823.66,0,0,debt_consolidation,D2,60,0,52855,0,1
8817,1,0,2,NC,30000,Individual,2415,37.2,0,0,16.04,2011,2,Sales,B,OWN,w,10.42,2019,10000,0,5,0,0,0,8108.65,0,0,other,B3,60,196,12076,15,1
8818,1,0,1,CT,60000,Individual,16071,58.6,3,0,6.09,1985,8,Sales,C,MORTGAGE,w,14.49,2019,20000,4,12,0,2,0,11787.33,0,0,debt_consolidation,C4,60,0,192854,0,1
8819,1,0,4,FL,110000,Individual,34442,98.1,2,0,7.4,2007,10,Sales,D,OWN,w,18.99,2019,22400,2,10,0,0,0,15194.53,0,0,debt_consolidation,D3,60,320,344419,0,1
8820,1,0,7,FL,195000,Individual,15520,26.4,0,0,15.24,1978,9,Sales,B,MORTGAGE,w,10.33,2019,40000,4,20,0,0,0,38971.46,0,0,car,B1,60,0,294875,0,1
8821,1,0,6,CA,41000,Individual,1452,13.4,0,0,29.19,2006,7,Sales,C,RENT,w,12.62,2019,14725,0,14,0,0,0,11231.03,0,0,debt_consolidation,C1,60,244,20334,0,0
8822,1,0,8,CA,60000,Individual,3473,38.7,0,0,21.34,2010,1,Sales,D,RENT,w,19.42,2019,4500,0,11,0,0,0,3606.63,1,1,debt_consolidation,D3,36,0,38205,0,1
8823,1,0,4,CA,100000,Joint App,30987,95.4,0,0,12.85,1987,4,Sales,C,MORTGAGE,w,15.99,2019,28000,2,8,0,0,0,9313.39,0,0,debt_consolidation,C5,36,0,216908,0,1
8824,1,0,2,NY,47500,Individual,20053,96.8,0,0,38.79,2000,10,Sales,D,MORTGAGE,w,22.35,2019,12000,2,7,0,0,0,11057.71,0,0,debt_consolidation,D5,60,0,140374,0,1
8825,1,0,5,TX,60000,Individual,3845,79.9,0,0,28.8,2004,3,Sales,C,RENT,w,16.02,2019,10000,0,9,0,0,0,6665.89,0,0,debt_consolidation,C5,36,1847,34602,0,1
8826,1,0,9,TN,170000,Individual,32036,97.5,0,0,13.53,1994,7,Sales,C,MORTGAGE,f,16.02,2019,26850,2,14,0,0,0,17204.88,0,0,debt_consolidation,C5,36,0,416471,0,1
8827,1,0,12,PA,65000,Individual,15162,41.5,0,0,26.92,2012,10,Sales,C,MORTGAGE,w,16.91,2019,7800,2,17,0,0,0,6574.3,0,0,debt_consolidation,C5,36,0,257752,0,1
8828,1,0,4,GA,65000,Individual,1918,38.4,0,0,17.28,2007,5,Sales,C,RENT,w,15.05,2019,18000,0,8,0,0,0,14428.73,1,1,debt_consolidation,C4,60,0,15344,0,1
8829,1,0,7,IN,150000,Individual,4860,90.1,0,0,18.76,1992,10,Sales,C,MORTGAGE,w,13.56,2019,4000,0,29,0,0,0,3631.17,0,0,debt_consolidation,C1,36,0,140941,0,0
8830,1,0,9,NJ,250000,Individual,45790,49.5,0,0,11.47,2001,7,Sales,B,MORTGAGE,w,11.06,2019,20000,5,12,0,0,0,18089.73,0,0,home_improvement,B3,36,0,549475,0,0
8831,1,0,7,NJ,60000,Individual,19881,81.1,0,0,25.46,2008,10,Sales,E,MORTGAGE,f,23.87,2019,4000,1,13,0,0,0,2459.19,1,1,debt_consolidation,E2,36,0,258458,0,1
8832,1,0,21,AZ,110000,Individual,3080,35.7,0,0,13.14,2002,8,Sales,E,RENT,w,19.52,2019,21000,0,14,0,0,0,9780.5,1,1,debt_consolidation,E3,60,0,43122,27.54,1
8833,1,0,9,MA,47000,Individual,3379,56.7,0,0,27.68,2011,3,Sales,C,RENT,w,13.49,2019,8000,0,10,0,0,0,1696.38,0,0,debt_consolidation,C2,36,0,33789,0,0
8834,1,0,7,AL,150000,Individual,20973,92.3,1,0,13.26,1997,6,Sales,C,MORTGAGE,w,14.99,2019,11200,6,11,0,0,0,7853.9,0,0,debt_consolidation,C4,60,0,230707,0,0
8835,1,0,6,MN,50000,Individual,784,88.5,0,0,7.73,2001,6,Sales,E,MORTGAGE,w,19.99,2019,10850,1,10,0,0,0,6024.46,0,0,debt_consolidation,E1,60,0,7844,0,1
8836,1,0,2,CO,60000,Individual,3283,47.8,0,0,17.56,1997,1,driver,A,MORTGAGE,w,8.59,2019,7000,0,12,0,0,0,1294.78,0,0,debt_consolidation,A5,36,0,39400,0,1
8837,1,0,7,FL,55000,Individual,1017,0,0,0,6,2013,3,driver,C,RENT,w,14.07,2019,25000,0,9,0,0,0,22586.74,0,0,debt_consolidation,C3,60,0,9154,0,1
8838,1,0,8,IL,36000,Individual,481,33.3,0,0,15.6,1996,10,driver,D,OWN,w,16.99,2019,10000,0,10,0,0,0,4498.4,1,1,home_improvement,D1,36,0,4329,0,0
8839,1,0,8,CA,28000,Individual,1529,31.2,0,0,15.73,2007,4,driver,C,RENT,w,16.91,2019,7000,0,11,0,0,0,6063.85,0,0,debt_consolidation,C5,36,0,15290,0,1
8840,1,0,3,NY,100600,Individual,1574,50.7,0,0,7.31,2012,2,driver,C,RENT,w,15.99,2019,35575,0,12,0,0,0,16900.7,0,0,debt_consolidation,C5,36,0,17311,0,1
8841,1,0,2,NY,64000,Individual,10288,98.2,0,0,21.73,2006,10,driver,C,MORTGAGE,f,16.01,2019,17000,2,8,0,0,0,13477.61,0,0,credit_card,C5,36,0,82306,0,1
8842,1,0,1,PA,50000,Individual,14110,80.1,0,0,19.9,2005,2,driver,C,MORTGAGE,w,14.99,2019,25000,1,10,0,0,0,16775.1,0,0,debt_consolidation,C4,60,141,141099,0,0
8843,1,0,3,AL,98000,Individual,18711,30.2,0,0,29.98,2006,10,driver,B,MORTGAGE,w,9.58,2019,30000,6,10,0,0,0,26359.72,0,0,debt_consolidation,B1,60,0,187114,0,1
8844,1,0,6,FL,95000,Individual,20486,57.3,0,0,27.68,2007,3,Executive Director,D,MORTGAGE,w,17.97,2019,25000,2,14,0,0,0,23660.19,0,0,debt_consolidation,D1,60,0,286806,0,1
8845,1,0,7,CA,125000,Individual,2831,88,2,0,19.24,1998,2,Executive Director,C,RENT,w,14.47,2019,7500,1,18,0,2,0,6463.52,0,0,debt_consolidation,C2,36,0,48131,0,1
8846,1,0,4,GA,120000,Individual,477,16.6,0,0,0.28,2004,10,Executive Director,C,RENT,w,13.59,2019,20000,1,4,0,0,0,17280.49,0,0,debt_consolidation,C2,60,58,1909,0,1
8847,1,0,5,NJ,165000,Individual,45107,94,0,0,16.41,1989,10,Executive Director,C,MORTGAGE,w,12.74,2019,12000,2,10,0,0,0,8269.58,0,0,debt_consolidation,C1,60,0,451065,0,0
8848,1,0,2,CA,52000,Individual,3312,69.4,0,0,15.07,2007,1,Store Manager,C,RENT,w,13.99,2019,2400,0,6,0,0,0,696.71,0,0,debt_consolidation,C3,36,0,19870,0,1
8849,1,0,9,CA,70000,Individual,33643,67,0,0,23.14,2008,8,Store Manager,B,MORTGAGE,f,11.06,2019,7000,3,13,0,0,0,5813.62,0,0,debt_consolidation,B3,36,711,437365,0,1
8850,1,0,1,CA,60000,Joint App,5845,87.8,0,0,46.08,2006,6,Store Manager,C,RENT,w,15.04,2019,24000,0,21,0,0,0,21135.43,0,0,debt_consolidation,C4,60,0,122755,0,1
8851,1,0,3,NY,50000,Individual,2216,61.5,0,0,7.37,2013,3,Store Manager,C,RENT,w,16.02,2019,10600,0,5,0,0,0,5338.44,0,0,credit_card,C5,36,0,11082,0,1
8852,1,0,5,TX,45000,Individual,2203,60.4,0,0,16.99,2011,6,Store Manager,D,RENT,w,18.45,2019,11000,0,12,0,0,0,8522.96,0,0,debt_consolidation,D2,36,0,24238,0,1
8853,1,0,3,AR,48000,Individual,21129,4.9,0,0,33.93,2007,7,Store Manager,C,MORTGAGE,w,15.02,2019,19400,1,9,0,0,0,17808.9,1,1,debt_consolidation,C3,60,0,190159,0,1
8854,1,0,3,VA,99500,Individual,14633,47.5,0,0,3.88,1988,10,Store Manager,C,MORTGAGE,w,13.56,2019,40000,2,9,0,0,0,36598.95,0,0,debt_consolidation,C1,60,0,131701,0,1
8855,1,0,0,NJ,56000,Individual,6425,97.6,0,0,32.17,2007,1,Store Manager,B,RENT,w,10.41,2019,18000,0,8,0,0,0,15857.26,0,0,credit_card,B3,60,0,51396,0,1
8856,1,0,4,MD,150000,Individual,3351,2.6,1,0,6.04,2007,3,Store Manager,B,RENT,w,8.38,2019,10000,0,12,0,0,0,4160.43,0,0,major_purchase,B1,60,0,40215,0,0
8857,1,0,10,CA,93000,Individual,1181,16,0,0,6.84,1993,10,Secretary,D,RENT,w,17.27,2019,24000,0,12,0,0,0,12935.76,1,1,debt_consolidation,D2,60,0,14174,0,1
8858,1,0,6,NY,63500,Individual,3123,46.7,0,0,6.36,1994,10,Secretary,C,OWN,w,12.62,2019,28000,0,11,0,0,0,22942.62,0,0,debt_consolidation,C1,60,0,28105,0,0
8859,1,0,11,PA,110000,Individual,17869,55.2,0,0,9.2,2003,10,Secretary,C,MORTGAGE,w,13.49,2019,15000,4,12,0,0,0,10397.85,0,0,debt_consolidation,C2,60,0,214423,0,0
8860,1,0,2,MI,48500,Individual,2529,80.1,0,0,17.2,2003,2,Secretary,C,MORTGAGE,w,16.91,2019,9000,1,10,0,0,0,8410.81,0,0,debt_consolidation,C5,36,0,25290,0,1
8861,1,0,3,CO,39000,Individual,1936,23.4,0,0,30.86,2000,10,Office Manager,B,OWN,w,12.13,2019,24000,3,23,0,0,0,21255.23,0,0,debt_consolidation,B5,60,1929,44530,0,1
8862,1,0,1,FL,95000,Individual,2381,56.7,2,0,9.69,2002,3,Office Manager,C,RENT,w,16.46,2019,15000,0,10,0,0,0,12271.53,0,0,debt_consolidation,C5,36,0,23807,0,1
8863,1,0,5,FL,55000,Individual,15186,43.1,0,0,4.91,2012,5,Office Manager,C,OWN,f,14.99,2019,20000,1,12,0,0,0,8853.15,0,0,debt_consolidation,C4,36,0,182226,0,0
8864,1,0,1,IL,45000,Individual,5570,89.9,0,0,14.37,2007,1,Office Manager,C,RENT,w,15.02,2019,21600,0,8,0,0,0,19828.47,0,0,debt_consolidation,C3,60,0,44558,0,1
